"","id","provstate","city","latitude","longitude","doubtterr","success","attacktype1_txt","targtype1_txt","natlty1_txt","gname","nperps","nperpcap","claimed","claimmode_txt","weaptype1_txt","nkill","nkillus","nkillter","nwound","nwoundus","nwoundte","propvalue","INT_IDEO","INT_MISC","president_party","state_governor_party","date"
"2105",2104,"Mississippi","Jackson",32.29869,-90.180489,FALSE,FALSE,"Assassination","Journalists & Media","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1994-07-19
"2106",2105,"Washington","Scott Lake",46.919086,-122.939912,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Earth First!",NA,NA,TRUE,"Call (post-incident)","Incendiary",0,0,0,0,0,0,NA,FALSE,FALSE,"Democratic","Democrat",1994-07-27
"2107",2106,"Florida","Pensacola",30.420845,-87.217239,FALSE,TRUE,"Assassination","Abortion Related","United States","Anti-Abortion extremists",NA,NA,NA,NA,"Firearms",2,0,NA,1,NA,NA,NA,NA,FALSE,"Democratic","Democrat",1994-07-29
"2108",2107,"Virginia","Falls Church",38.88549,-77.173624,NA,TRUE,"Facility/Infrastructure Attack","Business","United States","Anti-Abortion extremists",NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,10000,NA,FALSE,"Democratic","Republican",1994-07-30
"2109",2108,"Washington","Scott Lake",46.919086,-122.939912,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Earth First!",NA,NA,TRUE,"Call (post-incident)","Incendiary",0,0,0,0,0,0,NA,FALSE,FALSE,"Democratic","Democrat",1994-07-31
"2110",2109,"Vermont","St. Albans",44.81302,-73.083034,FALSE,FALSE,"Bombing/Explosion","Abortion Related","United States","Anti-Abortion extremists",1,1,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Democratic","Democrat",1994-08-09
"2111",2110,"Minnesota","Brainerd",46.353165,-94.200689,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,373000,NA,FALSE,"Democratic","Republican",1994-08-10
"2112",2111,"Florida","Miami",25.774591,-80.214195,NA,TRUE,"Facility/Infrastructure Attack","Journalists & Media","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Democrat",1994-09-05
"2113",2112,"California","Yuba City",39.14076,-121.619399,NA,TRUE,"Facility/Infrastructure Attack","Religious Figures/Institutions","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,9e+05,NA,FALSE,"Democratic","Republican",1994-09-06
"2114",2113,"District of Columbia","Washington",38.908642,-77.015381,NA,TRUE,"Facility/Infrastructure Attack","Government (General)","United States",NA,1,NA,NA,NA,NA,1,1,NA,0,0,NA,NA,NA,FALSE,"Democratic",NA,1994-09-12
"2115",2114,"Kansas","Overland Park",38.984895,-94.671684,TRUE,TRUE,"Hostage Taking (Barricade Incident)","Business","United States","Aryan Republican Army",2,2,FALSE,NA,"Firearms",0,0,0,0,0,0,13000,FALSE,FALSE,"Democratic","Democrat",1994-09-21
"2116",2115,"Wisconsin","Madison",43.07295,-89.386694,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1994-10-05
"2117",2116,"California","Redding",40.587515,-122.392934,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",1,1,FALSE,NA,"Incendiary",0,0,0,0,0,0,4000,NA,FALSE,"Democratic","Republican",1994-10-09
"2118",2117,"California","Chico",39.728352,-121.837348,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",1,1,FALSE,NA,"Incendiary",0,0,0,0,0,0,35000,NA,FALSE,"Democratic","Republican",1994-10-09
"2119",2118,"Montana","Kalispell",48.20164,-114.314901,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",1,1,FALSE,NA,"Incendiary",0,0,0,0,0,0,75000,NA,FALSE,"Democratic","Republican",1994-10-11
"2120",2119,"Maine","Strong",44.815869,-70.218229,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States",NA,NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,25000,NA,FALSE,"Democratic","Republican",1994-10-15
"2121",2120,"Texas","Lubbock",33.577858,-101.854814,TRUE,TRUE,"Armed Assault","Private Citizens & Property","United States","Neo-Nazi extremists",3,3,FALSE,NA,"Firearms",1,1,0,0,0,0,NA,NA,NA,"Democratic","Democrat",1994-10-16
"2122",2121,"Texas","Lubbock",33.577858,-101.854814,TRUE,TRUE,"Armed Assault","Private Citizens & Property","United States","Neo-Nazi extremists",3,3,FALSE,NA,"Firearms",0,0,0,1,1,0,NA,NA,NA,"Democratic","Democrat",1994-10-16
"2123",2122,"Texas","Lubbock",33.577858,-101.854814,TRUE,TRUE,"Armed Assault","Private Citizens & Property","United States","Neo-Nazi extremists",3,3,FALSE,NA,"Firearms",0,0,0,1,1,0,NA,NA,NA,"Democratic","Democrat",1994-10-16
"2124",2123,"California","San Jose",37.338475,-121.885794,FALSE,FALSE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,500,NA,FALSE,"Democratic","Republican",1994-10-17
"2125",2124,"Ohio","Columbus",39.96196,-83.002984,TRUE,TRUE,"Hostage Taking (Barricade Incident)","Business","United States","Aryan Republican Army",3,3,FALSE,NA,"Explosives",0,0,0,0,0,0,3400,FALSE,FALSE,"Democratic","Republican",1994-10-25
"2126",2125,"District of Columbia","Washington",38.908642,-77.015381,FALSE,FALSE,"Assassination","Government (General)","United States",NA,1,NA,NA,NA,"Firearms",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic",NA,1994-10-29
"2127",2126,"California","San Rafael",37.97457,-122.532474,FALSE,TRUE,"Bombing/Explosion","Abortion Related","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1994-11-03
"2129",2128,"Iowa","Des Moines",41.579662,-93.621506,TRUE,TRUE,"Hostage Taking (Barricade Incident)","Business","United States","Aryan Republican Army",2,2,FALSE,NA,"Firearms",0,0,0,0,0,0,29000,FALSE,FALSE,"Democratic","Republican",1994-11-11
"2130",2129,"California","Redding",40.587515,-122.392934,FALSE,FALSE,"Bombing/Explosion","Business","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1994-11-17
"2131",2130,"California","Los Angeles",34.097866,-118.407379,FALSE,FALSE,"Bombing/Explosion","Private Citizens & Property","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1994-12-01
"2132",2131,"Ohio","Middleburg Heights",41.371738,-81.810877,TRUE,TRUE,"Hostage Taking (Barricade Incident)","Business","United States","Aryan Republican Army",4,4,FALSE,NA,"Firearms",0,0,0,0,0,0,7906,FALSE,FALSE,"Democratic","Republican",1994-12-09
"2133",2132,"South Dakota","Rapid City",44.081165,-103.230889,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,1000,NA,FALSE,"Democratic","Republican",1994-12-10
"2134",2133,"New Jersey","Caldwell",40.841437,-74.276645,FALSE,TRUE,"Bombing/Explosion","Business","United States","Anti-Technology extremists",1,NA,NA,NA,"Explosives",1,1,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1994-12-10
"2135",2134,"Virginia","Newport News",36.980292,-76.427556,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",2,2,FALSE,NA,"Incendiary",0,0,0,0,0,0,400,NA,FALSE,"Democratic","Republican",1994-12-13
"2136",2135,"New York","Albany",42.651445,-73.755254,NA,TRUE,"Hostage Taking (Barricade Incident)","Educational Institution","United States",NA,1,NA,NA,NA,"Firearms",0,0,NA,1,NA,NA,NA,NA,FALSE,"Democratic","Democrat",1994-12-14
"2137",2136,"Kansas","Kansas City",39.113789,-94.765358,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,1000,NA,FALSE,"Democratic","Democrat",1994-12-14
"2138",2137,"Missouri","Kansas City",39.176086,-94.574127,FALSE,FALSE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,NA,NA,FALSE,"Democratic","Democrat",1994-12-14
"2139",2138,"Missouri","Maryland Heights",38.716635,-90.436829,TRUE,TRUE,"Hostage Taking (Barricade Incident)","Business","United States","Aryan Republican Army",4,4,FALSE,NA,"Firearms",0,0,0,0,0,0,30144,FALSE,FALSE,"Democratic","Democrat",1994-12-27
"2140",2139,"Massachusetts","Brookline",42.331779,-71.121182,FALSE,TRUE,"Armed Assault","Abortion Related","United States","Anti-Abortion extremists",1,1,FALSE,NA,"Firearms",1,1,0,3,3,0,NA,NA,FALSE,"Democratic","Republican",1994-12-30
"2141",2140,"Massachusetts","Brookline",42.331779,-71.121182,FALSE,TRUE,"Armed Assault","Abortion Related","United States","Anti-Abortion extremists",1,1,FALSE,NA,"Firearms",1,1,0,2,2,0,NA,NA,FALSE,"Democratic","Republican",1994-12-30
"2142",2141,"Virginia","Norfolk",36.846825,-76.285069,FALSE,TRUE,"Armed Assault","Abortion Related","United States","Anti-Abortion extremists",1,1,FALSE,NA,"Firearms",0,0,0,0,0,0,NA,NA,FALSE,"Democratic","Republican",1994-12-31
"2143",2142,"New Mexico","Albuquerque",35.08418,-106.648639,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",1,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1995-01-01
"2144",2143,"New Mexico","Albuquerque",35.08418,-106.648639,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",1,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1995-01-01
"2145",2144,"New Mexico","Albuquerque",35.08418,-106.648639,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",1,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1995-01-01
"2146",2145,"New Mexico","Albuquerque",35.08418,-106.648639,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",1,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1995-01-02
"2147",2146,"New Mexico","Albuquerque",35.08418,-106.648639,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",1,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1995-01-02
"2148",2147,"Arkansas","Little Rock",34.748655,-92.274494,FALSE,FALSE,"Bombing/Explosion","Police","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Democrat",1995-01-07
"2149",2148,"Oregon","Murphy",42.348135,-123.334877,FALSE,FALSE,"Bombing/Explosion","Abortion Related","United States","Anti-Abortion extremists",1,0,FALSE,NA,"Explosives",0,0,0,1,1,1,NA,NA,FALSE,"Democratic","Democrat",1995-01-18
"2150",2149,"Tennessee","Columbia",35.615725,-87.035447,TRUE,TRUE,"Armed Assault","Religious Figures/Institutions","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1995-01-29
"2151",2150,"Tennessee","Columbia",35.615725,-87.035447,TRUE,TRUE,"Armed Assault","Religious Figures/Institutions","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1995-01-29
"2152",2151,"Tennessee","Williamsport",35.689804,-87.220913,TRUE,TRUE,"Facility/Infrastructure Attack","Business","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1995-01-29
"2153",2152,"New York","Huntington",40.868154,-73.425676,FALSE,FALSE,"Assassination","Abortion Related","United States",NA,NA,NA,NA,NA,"Firearms",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1995-01-28
"2154",2153,"California","Ventura",34.274606,-119.229202,NA,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,1000,NA,FALSE,"Democratic","Republican",1995-02-09
"2155",2154,"California","Santa Barbara",34.419255,-119.698869,NA,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1995-02-11
"2156",2155,"California","San Luis Obispo",35.28552,-120.662519,NA,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,50000,NA,FALSE,"Democratic","Republican",1995-02-15
"2157",2156,"California","Santa Cruz",36.974025,-122.030954,NA,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1995-02-21
"2158",2157,"New Mexico","Albuquerque",35.08418,-106.648639,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",1,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1995-02-24
"2159",2158,"California","San Francisco",37.755363,-122.443352,NA,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1995-02-28
"2160",2159,"Virginia","Norfolk",36.846825,-76.285069,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",2,2,FALSE,NA,"Incendiary",0,0,0,0,0,0,5000,NA,FALSE,"Democratic","Republican",1995-03-06
"2161",2160,"Massachusetts","Brookline",42.331779,-71.121182,FALSE,TRUE,"Unarmed Assault","Abortion Related","United States","Anti-Abortion extremists",1,NA,NA,NA,"Melee",0,0,NA,1,NA,NA,NA,NA,FALSE,"Democratic","Republican",1995-03-11
"2162",2161,"California","Los Angeles",34.097866,-118.407379,FALSE,FALSE,"Bombing/Explosion","Government (General)","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1995-03-17
"2163",2162,"Colorado","Denver",39.758968,-104.876305,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",1,NA,NA,NA,"Melee",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Democrat",1995-03-18
"2164",2163,"Nevada","Lamoille",40.729069,-115.47876,TRUE,TRUE,"Bombing/Explosion","Government (General)","United States","Anti-Government Group",2,2,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Democratic","Democrat",1995-03-28
"2165",2164,"Iowa","Des Moines",41.579662,-93.621506,TRUE,TRUE,"Hostage Taking (Barricade Incident)","Business","United States","Aryan Republican Army",4,4,FALSE,NA,"Firearms",0,0,0,0,0,0,28255,FALSE,FALSE,"Democratic","Republican",1995-03-29
"2166",2165,"Nevada","Carson City",39.164885,-119.766999,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Democrat",1995-03-31
"2167",2166,"New York","DeWitt",43.038712,-76.073792,FALSE,FALSE,"Facility/Infrastructure Attack","Business","United States","Animal Liberation Front (ALF)",NA,NA,NA,NA,"Incendiary",0,0,0,0,0,0,NA,TRUE,FALSE,"Democratic","Republican",1995-04-11
"2168",2167,"Florida","Jacksonville",30.33138,-81.655799,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States",NA,NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,NA,"Democratic","Democrat",1995-04-13
"2169",2168,"New York","DeWitt",43.038712,-76.073792,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Animal Liberation Front (ALF)",NA,NA,TRUE,"Note left at scene","Incendiary",0,0,0,0,0,0,6000,TRUE,FALSE,"Democratic","Republican",1995-04-14
"2170",2169,"California","Aptos",36.977173,-121.899402,TRUE,TRUE,"Bombing/Explosion","Business","United States",NA,NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Democratic","Republican",1995-04-15
"2172",2171,"Michigan","Warren",42.511115,-83.028519,NA,TRUE,"Armed Assault","Abortion Related","United States",NA,NA,NA,NA,NA,"Firearms",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1995-04-22
"2173",2172,"California","Sacramento",38.579065,-121.491014,NA,TRUE,"Bombing/Explosion","Private Citizens & Property","United States","Anti-Technology extremists",NA,NA,NA,NA,"Explosives",1,1,NA,0,0,NA,NA,NA,FALSE,"Democratic","Republican",1995-04-24
"2174",2173,"Ohio","Canton",40.79781,-81.371569,FALSE,TRUE,"Bombing/Explosion","Abortion Related","United States","Anti-Abortion extremists",NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,FALSE,"Democratic","Republican",1995-05-04
"2175",2174,"District of Columbia","Washington",38.908642,-77.015381,TRUE,FALSE,"Armed Assault","Government (General)","United States",NA,NA,NA,NA,NA,"Firearms",0,0,NA,2,NA,NA,NA,NA,FALSE,"Democratic",NA,1995-05-23
"2176",2175,"Kentucky","Louisville",38.25486,-85.766404,TRUE,TRUE,"Hostage Taking (Barricade Incident)","Business","United States","Aryan Republican Army",2,2,FALSE,NA,"Firearms",0,0,0,0,0,0,NA,FALSE,FALSE,"Democratic","Democrat",1995-05-23
"2177",2176,"Utah","Salt Lake City",40.733502,-111.89398,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Animal Liberation Front (ALF)",NA,1,TRUE,"Personal claim","Incendiary",0,0,0,0,0,0,NA,TRUE,FALSE,"Democratic","Republican",1995-06-10
"2178",2177,"Utah","Murray",40.656914,-111.888363,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Animal Liberation Front (ALF)",1,1,FALSE,NA,"Incendiary",0,0,0,0,0,0,3e+05,TRUE,FALSE,"Democratic","Republican",1995-06-15
"2179",2178,"South Carolina","Greeleyville",33.577784,-79.988963,FALSE,TRUE,"Facility/Infrastructure Attack","Religious Figures/Institutions","United States","Ku Klux Klan",2,2,FALSE,NA,"Incendiary",0,0,0,0,0,0,110000,FALSE,FALSE,"Democratic","Republican",1995-06-20
"2180",2179,"South Carolina","Manning",33.60939,-80.209839,FALSE,TRUE,"Facility/Infrastructure Attack","Religious Figures/Institutions","United States","Ku Klux Klan",2,2,FALSE,NA,"Incendiary",0,0,0,0,0,0,80000,FALSE,FALSE,"Democratic","Republican",1995-06-21
"2181",2180,"Wisconsin","Glendale",43.125946,-87.928409,TRUE,TRUE,"Hostage Taking (Barricade Incident)","Business","United States","Aryan Republican Army",2,2,FALSE,NA,"Firearms",0,0,0,0,0,0,NA,FALSE,FALSE,"Democratic","Republican",1995-06-22
"2182",2181,"Nevada","Carson City",39.164885,-119.766999,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Democrat",1995-08-05
"2183",2182,"Missouri","Bridgeton",38.755299,-90.406378,TRUE,TRUE,"Hostage Taking (Barricade Incident)","Business","United States","Aryan Republican Army",2,2,FALSE,NA,"Explosives",0,0,0,0,0,0,16606,FALSE,FALSE,"Democratic","Democrat",1995-08-16
"2184",2183,"Florida","St. Petersburg",27.771185,-82.639319,NA,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Democrat",1995-08-21
"2185",2184,"Oregon","Grants Pass",42.44321,-123.324639,NA,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Democrat",1995-08-28
"2186",2185,"Florida","St. Petersburg",27.771185,-82.639319,NA,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,2,NA,NA,NA,NA,FALSE,"Democratic","Democrat",1995-08-29
"2187",2186,"Illinois","Peoria",40.69214,-89.587764,TRUE,TRUE,"Armed Assault","Business","United States",NA,NA,NA,NA,NA,"Firearms",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1995-08-30
"2188",2187,"Illinois","Peoria",40.69214,-89.587764,TRUE,TRUE,"Armed Assault","Business","United States",NA,NA,NA,NA,NA,"Firearms",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1995-08-30
"2189",2188,"Wisconsin","Madison",43.125163,-89.309099,TRUE,TRUE,"Hostage Taking (Barricade Incident)","Business","United States","Aryan Republican Army",5,5,FALSE,NA,"Firearms",0,0,0,0,0,0,9845,FALSE,FALSE,"Democratic","Republican",1995-08-30
"2190",2189,"Wyoming","Jackson",43.47997,-110.762354,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Anti-Abortion extremists",1,1,TRUE,"Personal claim","Incendiary",0,0,NA,0,NA,NA,30000,NA,FALSE,"Democratic","Republican",1995-09-18
"2191",2190,"Arizona","Hyder",33.014992,-113.352173,FALSE,TRUE,"Facility/Infrastructure Attack","Transportation","United States","Sons of the Gestapo",NA,NA,NA,NA,"Sabotage Equipment",1,1,NA,78,78,NA,NA,FALSE,FALSE,"Democratic","Republican",1995-10-09
"2192",2191,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Bombing/Explosion","Airports & Aircraft","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1995-10-13
"2193",2192,"Illinois","Chicago",41.842602,-87.681229,TRUE,TRUE,"Bombing/Explosion","Government (General)","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1995-10-30
"2194",2193,"Florida","St. Petersburg",27.771185,-82.639319,NA,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Democrat",1995-11-02
"2195",2194,"Florida","Clearwater",27.9656,-82.799764,FALSE,TRUE,"Facility/Infrastructure Attack","Abortion Related","United States","Anti-Abortion extremists",NA,NA,FALSE,NA,"Incendiary",0,0,0,0,0,0,400,NA,FALSE,"Democratic","Democrat",1995-11-07
"2196",2195,"Massachusetts","Boston",42.358635,-71.056699,FALSE,FALSE,"Bombing/Explosion","Religious Figures/Institutions","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1995-11-15
"2197",2196,"Missouri","St. Louis",38.62774,-90.199514,TRUE,TRUE,"Hostage Taking (Barricade Incident)","Business","United States","Aryan Republican Army",2,2,FALSE,NA,"Firearms",0,0,0,0,0,0,2500,FALSE,FALSE,"Democratic","Democrat",1995-11-22
"2198",2197,"North Carolina","Fayetteville",35.078014,-78.963646,NA,TRUE,"Assassination","Business","United States",NA,NA,NA,NA,NA,"Firearms",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Democrat",1995-12-07
"2199",2198,"New York","New York City",40.697132,-73.931351,FALSE,TRUE,"Hostage Taking (Barricade Incident)","Business","United States","Black Nationalists",1,NA,FALSE,NA,"Firearms",8,7,1,4,3,0,NA,NA,NA,"Democratic",NA,1995-12-08
"2200",2199,"Nevada","Reno",39.527395,-119.813414,FALSE,FALSE,"Bombing/Explosion","Government (General)","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Democrat",1995-12-18
"2201",2200,"Ohio","Sylvania",41.715575,-83.704249,TRUE,TRUE,"Hostage Taking (Barricade Incident)","Business","United States","Aryan Republican Army",3,3,FALSE,NA,"Firearms",0,0,0,0,0,0,7400,FALSE,FALSE,"Democratic","Republican",1995-12-19
"2202",2201,"Oregon","Eugene",44.04992,-123.088544,FALSE,TRUE,"Facility/Infrastructure Attack","Business","United States","Animal Liberation Front (ALF)",1,1,TRUE,"Note left at scene","Incendiary",0,0,0,0,0,0,15000,TRUE,FALSE,"Democratic","Democrat",1995-12-24
"2203",2202,"Alabama","Opelika",32.6505,-85.380649,FALSE,TRUE,"Assassination","Religious Figures/Institutions","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,1,1,NA,NA,NA,FALSE,"Democratic","Democrat, Republican",1996-01-01
"2204",2203,"Oregon","Grants Pass",42.44321,-123.324639,NA,FALSE,"Facility/Infrastructure Attack","Abortion Related","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Democrat",1996-01-01
"2205",2204,"District of Columbia","Washington",38.908642,-77.015381,NA,TRUE,"Armed Assault","Private Citizens & Property","United States",NA,NA,NA,NA,NA,"Incendiary",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic",NA,1996-01-05
"2206",2205,"Virginia","Virginia Beach",36.848311,-75.979278,FALSE,FALSE,"Bombing/Explosion","Religious Figures/Institutions","United States",NA,NA,NA,FALSE,NA,"Explosives",0,0,0,0,0,0,NA,NA,NA,"Democratic","Republican",1996-01-12
"2207",2206,"California","Berkeley",37.874043,-122.280022,FALSE,FALSE,"Bombing/Explosion","Educational Institution","United States",NA,NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Republican",1996-01-20
"2208",2207,"Florida","Miami",25.774591,-80.214195,TRUE,TRUE,"Bombing/Explosion","Journalists & Media","United States",NA,NA,NA,NA,NA,"Explosives",1,1,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Democrat",1996-01-23
"2209",2208,"Washington","Spokane",47.65713,-117.247864,FALSE,TRUE,"Bombing/Explosion","Journalists & Media","United States","Phineas Priesthood",3,3,TRUE,"Note left at scene","Explosives",0,0,0,0,0,0,NA,FALSE,FALSE,"Democratic","Democrat",1996-04-01
"2210",2209,"Washington","Spokane Valley",47.65713,-117.247864,TRUE,TRUE,"Bombing/Explosion","Business","United States",NA,NA,3,NA,NA,NA,0,0,0,0,0,0,NA,FALSE,FALSE,"Democratic","Democrat",1996-04-01
"2211",2210,"California","Vacaville",38.351355,-121.993429,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","Anti-Government Group",NA,NA,FALSE,NA,"Explosives",0,0,0,2,2,0,NA,NA,FALSE,"Democratic","Republican",1996-04-12
"2212",2211,"Washington","Spokane",47.65878,-117.426047,FALSE,TRUE,"Bombing/Explosion","Government (General)","United States","White extremists",NA,NA,NA,NA,"Explosives",0,0,NA,0,NA,NA,NA,NA,FALSE,"Democratic","Democrat",1996-04-29
